0.483975 0 0 0.000800517 0 
0.4824 0 0 0.000800517 0 
0.480825 0 0 0.000800517 0 
0.479251 0 0 0.000800517 0 
0.477676 0 0 0.000800517 0 
0.476102 0 0 0.000800517 0 
0.474528 0 0 0.000800517 0 
0.472953 0 0 0.000800517 0 
0.471379 0 0 0.000800517 0 
0.469805 0 0 0.000800517 0 
0.468231 0 0 0.000800517 0 
0.466657 0 0 0.000800517 0 
0.465083 0 0 0.000800517 0 
0.46351 0 0 0.000800517 0 
0.461936 0 0 0.000800517 0 
0.460362 0 0 0.000800517 0 
0.458789 0 0 0.000800517 0 
0.457216 0 0 0.000800517 0 
0.455642 0 0 0.000800517 0 
0.454069 0 0 0.000800517 0 
0.452496 0 0 0.000800517 0 
0.450923 0 0 0.000800517 0 
0.44935 0 0 0.000800517 0 
0.447777 0 0 0.000800517 0 
0.446204 0 0 0.000800517 0 
